,Smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BDE
145,CC(=O)O\N=C(CC)\c(cc1)cc(c12)C(CCCC)(CCCC)c3c2ccc(c3)/C(CC)=N\OC(=O)C,11.399928948859177,-0.42182582513244893,11.399928948859177,0.1356395660115901,0.16860928095475414,504.6710000000004,464.35100000000034,504.29880776,198,0,0.33148377215084485,-0.3183276154199374,0.33148377215084485,0.3183276154199374,0.7027027027027027,1.1081081081081081,1.4324324324324325,16.66892477236209,9.699322951422186,2.4226222409625238,-2.3293891586153546,2.542808491898558,-2.2590649332573722,6.029254793421357,-0.14140183610608867,2.2270893197862094,1102.1893216000976,27.00142475325411,23.148376217485506,23.148376217485506,17.804427985041617,13.59756697864225,13.59756697864225,9.758745859347925,9.758745859347925,7.179673390190101,7.179673390190101,5.356477693472875,5.356477693472875,-3.2799999999999994,141541568.71153185,28.29379844980682,12.797382847873896,6.174065232079604,220.66542297534488,9.675177167473267,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,87.95512901781406,71.19672957880924,19.26246486877803,11.423370005541404,19.26425153561691,23.361980581445103,0.0,0.0,10.31142545350108,98.32398665094861,0.0,58.65200837755764,0.0,11.126902983393991,0.0,0.0,0.0,0.0,23.361980581445103,24.679242005013688,0.0,115.16280214833981,46.70962786427074,0.0,11.126902983393991,0.0,77.32,11.938610575903699,9.589074368143644,0.0,5.41499046939678,12.841643245852019,61.07520272649146,36.10128036616923,0.0,13.847474399381248,60.557102263651984,9.675177167473267,0.0,0.0,32.81288876592946,8.303356662705786,8.481580155242847,-0.8436516502648979,13.069423270532576,7.852407048611469,11.240662413909423,0.0,0.4838709677419355,37,0,6,1,0,1,2,0,2,6,0,6,12,0,0,0,3,7.687900000000008,148.8959999999998,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.65285846006592
146,CC(=O)O\N=C(CC)\c(cc1)cc(c12)C(CCCC)(CCCC)c3c2ccc(c3)/C(CC)=N\OC(=O)C,11.399928948859177,-0.42182582513244893,11.399928948859177,0.1356395660115901,0.16860928095475414,504.6710000000004,464.35100000000034,504.29880776,198,0,0.33148377215084485,-0.3183276154199374,0.33148377215084485,0.3183276154199374,0.7027027027027027,1.1081081081081081,1.4324324324324325,16.66892477236209,9.699322951422186,2.4226222409625238,-2.3293891586153546,2.542808491898558,-2.2590649332573722,6.029254793421357,-0.14140183610608867,2.2270893197862094,1102.1893216000976,27.00142475325411,23.148376217485506,23.148376217485506,17.804427985041617,13.59756697864225,13.59756697864225,9.758745859347925,9.758745859347925,7.179673390190101,7.179673390190101,5.356477693472875,5.356477693472875,-3.2799999999999994,141541568.71153185,28.29379844980682,12.797382847873896,6.174065232079604,220.66542297534488,9.675177167473267,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,87.95512901781406,71.19672957880924,19.26246486877803,11.423370005541404,19.26425153561691,23.361980581445103,0.0,0.0,10.31142545350108,98.32398665094861,0.0,58.65200837755764,0.0,11.126902983393991,0.0,0.0,0.0,0.0,23.361980581445103,24.679242005013688,0.0,115.16280214833981,46.70962786427074,0.0,11.126902983393991,0.0,77.32,11.938610575903699,9.589074368143644,0.0,5.41499046939678,12.841643245852019,61.07520272649146,36.10128036616923,0.0,13.847474399381248,60.557102263651984,9.675177167473267,0.0,0.0,32.81288876592946,8.303356662705786,8.481580155242847,-0.8436516502648979,13.069423270532576,7.852407048611469,11.240662413909423,0.0,0.4838709677419355,37,0,6,1,0,1,2,0,2,6,0,6,12,0,0,0,3,7.687900000000008,148.8959999999998,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.27710528000358
147,CC(=O)O\N=C(CCC)\c(cc1)cc(c12)C(CCCC)(CCCC)c3c2ccc(c3)/C(CCC)=N/OC(=O)C,11.510011502714054,-0.41367011840531354,11.510011502714054,0.13866890274628396,0.1388486263587516,532.7250000000004,488.3730000000004,532.330107888,210,0,0.3314837741584457,-0.31832744143636377,0.3314837741584457,0.31832744143636377,0.6666666666666666,1.0769230769230769,1.4102564102564104,16.66893779141714,9.69910303864788,2.42313424696865,-2.329653662288662,2.54321285854428,-2.2594271933493917,6.030897437656379,-0.1414046783634353,2.234911723231006,1132.7049554464581,28.415638315627206,24.562589779858598,24.562589779858598,18.80442798504162,14.59756697864225,14.59756697864225,10.551639078161378,10.551639078161378,7.483499031329968,7.483499031329968,5.6726989833977495,5.6726989833977495,-3.2799999999999994,366983581.85696644,30.26408270349475,14.203783541071331,7.02908129316782,233.39530720413813,9.675177167473267,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,100.79677226366609,71.19672957880924,19.26246486877803,11.423370005541404,19.26425153561691,23.361980581445103,0.0,0.0,10.31142545350108,111.16562989680062,0.0,58.65200837755764,0.0,11.126902983393991,0.0,0.0,0.0,0.0,23.361980581445103,24.679242005013688,0.0,128.00444539419183,46.70962786427074,0.0,11.126902983393991,0.0,77.32,11.938610575903699,9.589074368143644,0.0,5.41499046939678,0.0,86.7584892181955,36.10128036616923,0.0,0.0,74.40457666303323,9.675177167473267,0.0,0.0,33.17761048918484,8.464635426676857,8.630906714442693,-0.8273402368106271,13.211892406335046,9.811517899866011,11.447443966971848,0.0,0.5151515151515151,39,0,6,1,0,1,2,0,2,6,0,6,14,0,0,0,3,8.468100000000005,158.12999999999968,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.36508231005122
148,CCCCC(=N/OC(=O)C)\c(cc1)cc(c12)C(CCCC)(CCCC)c3c2ccc(c3)/C(CCCC)=N/OC(=O)C,11.598806560838067,-0.40775423121710586,11.598806560838067,0.14156242126480256,0.11642326885795883,560.7790000000005,512.3950000000004,560.361408016,222,0,0.33148377416608293,-0.318327440057379,0.33148377416608293,0.318327440057379,0.6341463414634146,1.024390243902439,1.3658536585365855,16.66894449847227,9.699027554520086,2.4233833226335713,-2.329749722659725,2.5434422598726307,-2.259535245971559,6.031146433453939,-0.14140526839433598,2.2215417044874495,1163.3145064722733,29.829851878000298,25.97680334223169,25.97680334223169,19.804427985041617,15.59756697864225,15.59756697864225,11.258745859347922,11.258745859347922,8.044159203109789,8.044159203109789,5.887536154546099,5.887536154546099,-3.2799999999999994,980934916.1601186,32.237291737023206,15.647083333333333,7.928451595449565,246.12519143293133,9.675177167473267,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,100.79677226366609,84.03837282466127,19.26246486877803,11.423370005541404,19.26425153561691,23.361980581445103,0.0,0.0,10.31142545350108,124.00727314265265,0.0,58.65200837755764,0.0,11.126902983393991,0.0,0.0,0.0,0.0,23.361980581445103,24.679242005013688,0.0,140.8460886400439,46.70962786427074,0.0,11.126902983393991,0.0,77.32,11.938610575903699,9.589074368143644,0.0,5.41499046939678,0.0,99.60013246404755,36.10128036616923,0.0,0.0,74.40457666303323,9.675177167473267,0.0,0.0,33.46263824715622,8.576312223628381,8.72070658380328,-0.8155084624342108,13.316120587965825,12.075674498049953,11.580722988497222,0.0,0.5428571428571428,41,0,6,1,0,1,2,0,2,6,0,6,16,0,0,0,3,9.2483,167.36399999999955,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.77723107002167
149,O=C(C)O\N=C(CCC)\C(=O)c(cc1)cc(c12)C(CCCC)(CCCC)c3c2ccc(c3)C(=O)/C(CCC)=N/OC(=O)C,13.632806870999996,-0.5747216584662456,13.632806870999996,0.21229723215050367,0.08467738841359275,588.7450000000005,544.3930000000004,588.319937128,230,0,0.331486578542907,-0.318209381463706,0.331486578542907,0.318209381463706,0.627906976744186,1.0232558139534884,1.3488372093023255,16.669268806398296,9.699018529488523,2.4277042466568606,-2.328019573247503,2.542689734370421,-2.2658749650063346,6.461784049042828,-0.1414002997804309,2.194614259651532,1313.906535211355,31.57033885400645,26.379086360786324,26.379086360786324,20.625795190087533,15.505815269106114,15.505815269106114,11.209887368625235,11.209887368625235,7.865634000495833,7.865634000495833,5.845282141593616,5.845282141593616,-3.939999999999999,2189117849.192334,33.560770023030706,15.506920162531571,7.721275652054365,254.44823563301887,9.675177167473267,11.423370005541404,0.0,11.566489892729878,0.0,11.938610575903699,9.589074368143644,9.589074368143644,0.0,0.0,100.79677226366609,60.069826595415236,30.38936785217202,0.0,28.853325903760553,34.92847047417498,0.0,0.0,10.31142545350108,111.16562989680062,0.0,58.65200837755764,0.0,11.126902983393991,0.0,0.0,0.0,0.0,34.92847047417498,24.679242005013688,0.0,137.5935197623355,46.70962786427074,0.0,11.126902983393991,0.0,111.46000000000001,11.938610575903699,19.178148736287287,0.0,28.40485036766806,36.81018947509803,60.778735704344044,13.847474399381248,0.0,50.24567681015091,24.158899852882328,9.675177167473267,0.0,0.0,59.774072242757605,7.767764202507481,5.281086730023696,-1.6707464986280571,11.556528553052583,7.819509635826743,10.721785134459955,0.0,0.4857142857142857,43,0,8,1,0,1,2,0,2,8,0,8,16,0,0,0,3,8.137300000000007,168.58699999999953,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.28011783993357
150,CCCCCC(=N/OC(=O)C)\c(cc1)cc(c12)C(CCCC)(CCCC)c3c2ccc(c3)/C(=N/OC(=O)C)CCCCC,11.6721416029159,-0.4032572350920398,11.6721416029159,0.14421674225245673,0.07511552835977932,588.8330000000001,536.4170000000004,588.392708144,234,0,0.331483774166097,-0.3183274400521371,0.331483774166097,0.3183274400521371,0.6046511627906976,1.0,1.3488372093023255,16.668950076072445,9.699003988193013,2.423534435672019,-2.329781792196055,2.5435991635946924,-2.259565059596473,6.031212318326027,-0.14140539136926672,2.1934654286445565,1194.018278106937,31.24406544037339,27.391016904604786,27.391016904604786,20.804427985041613,16.59756697864225,16.59756697864225,11.965852640534466,11.965852640534466,8.544159203109787,8.544159203109787,6.283982763952826,6.283982763952826,-3.2799999999999994,2586572411.3007927,34.21301419590403,17.124041529319786,8.869997662232883,258.8550756617245,9.675177167473267,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,113.63841550951811,84.03837282466127,19.26246486877803,11.423370005541404,19.26425153561691,23.361980581445103,0.0,0.0,10.31142545350108,136.84891638850468,0.0,58.65200837755764,0.0,11.126902983393991,0.0,0.0,0.0,0.0,23.361980581445103,24.679242005013688,0.0,153.6877318858959,46.70962786427074,0.0,11.126902983393991,0.0,77.32,11.938610575903699,9.589074368143644,0.0,5.41499046939678,0.0,112.44177570989956,36.10128036616923,0.0,0.0,74.40457666303323,9.675177167473267,0.0,0.0,33.69275468902164,8.658897257641986,8.781275826310237,-0.8065144701840787,13.396035284560718,14.519718452240523,11.674499627075646,0.0,0.5675675675675675,43,0,6,1,0,1,2,0,2,6,0,6,18,0,0,0,3,10.028499999999996,176.59799999999944,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44.28589074004941
151,CC(=O)O/N=C(\C)C(=O)c1c(OC(=O)C)c(cc(C)c1)-n(n2)nc(c23)cccc3,12.903951877047115,-0.6576649325355814,12.903951877047115,0.00853599773242597,0.16324812240308345,394.38700000000006,376.2430000000001,394.1277196760001,148,0,0.33148632159364266,-0.4235328324679243,0.4235328324679243,0.33148632159364266,0.9655172413793104,1.5862068965517242,2.1379310344827585,16.665784613239406,10.021476716972233,2.2352247867025308,-2.1353956311234987,2.301930241872368,-2.1714197693140216,6.454750088975312,-0.14052358116591493,2.18453750290725,1129.8879925564418,21.129027554137902,16.294197449456906,16.294197449456906,13.756927950821465,8.683797055795438,8.683797055795438,6.32122266321117,6.32122266321117,3.8459301191781483,3.8459301191781483,2.6588456081041256,2.6588456081041256,-3.8799999999999994,2962476.0887212907,19.86986294933041,8.00997414536053,4.344489327126904,165.4460515232643,9.574451537536682,22.43247271268679,5.749511833283905,5.783244946364939,0.0,11.938610575903699,9.589074368143644,4.794537184071822,0.0,14.99386983910109,17.28844686367376,43.67639416492468,13.847474399381248,5.563451491696996,23.958063089752148,34.46694196027186,0.0,14.99386983910109,5.15571272675054,27.694948798762496,0.0,47.52510539416365,0.0,11.436898107967467,4.736862953800049,0.0,5.749511833283905,0.0,38.42741036414043,14.426662951880278,6.923737199690624,36.692651766537686,41.5539151375202,0.0,16.720787709916088,0.0,112.74000000000001,17.72185552226864,14.383611552215466,0.0,17.024648327751603,22.284239201613083,0.0,25.567717821570888,31.18920547353706,12.13273413692322,20.190664927089248,4.736862953800049,5.355479891030486,0.0,41.456209270408095,12.32653613759043,2.306615121357186,-1.8471239954817467,10.49955186825355,0.0,5.5693983735086725,0.0,0.2,29,0,9,0,0,0,2,1,3,9,0,9,5,0,0,0,3,2.775920000000001,104.11650000000002,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.41741689995923
152,CC(=O)O/N=C(\C)C(=O)c1c(O)c(cc(C)c1)-n(n2)nc(c23)cccc3,12.553762912572438,-0.6400607658689148,12.553762912572438,0.02292422524565474,0.3346289597272882,352.3500000000001,336.2220000000001,352.117154992,132,0,0.3314863215936,-0.5048518138954049,0.5048518138954049,0.3314863215936,1.1153846153846154,1.7307692307692308,2.3076923076923075,16.665675671096878,10.024081084285449,2.204794131481215,-2.0954127226817105,2.28316626554019,-2.1353620655355052,6.453887896592469,-0.1404300500129242,2.0745224479108875,1019.525754320514,18.84457050376173,14.424914464029138,14.424914464029138,12.363081100704111,7.795031417849623,7.795031417849623,5.747061619316055,5.747061619316055,3.620614738626121,3.620614738626121,2.4217984716415666,2.4217984716415666,-3.5499999999999994,791888.3275173797,17.27878542662501,6.751788909775496,3.295679426515052,148.23533371711645,9.94411597857734,22.43247271268679,5.749511833283905,5.783244946364939,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,14.99386983910109,17.28844686367376,43.67639416492468,6.923737199690624,5.563451491696996,19.533190346720986,28.497636672320013,0.0,14.99386983910109,5.15571272675054,20.771211599071872,0.0,47.52510539416365,0.0,11.436898107967467,0.0,0.0,5.749511833283905,0.0,37.564632471029284,9.632125767808455,6.923737199690624,29.76891456684706,41.5539151375202,0.0,16.720787709916088,0.0,106.66999999999999,11.75255023431679,14.69560176298435,0.0,22.712034602435164,11.033401435232523,5.563451491696996,24.71034769034187,25.122838405075452,12.13273413692322,20.190664927089248,0.0,0.0,0.0,29.164547178842053,22.729254391558683,2.273879860586211,-1.483864253313275,10.462806833820022,0.0,4.3533759885063095,0.0,0.16666666666666666,26,1,8,0,0,0,2,1,3,8,1,8,4,0,0,0,3,2.5562200000000006,94.4723,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.18184971001113
153,CC(=O)O\N=C(C)\C(=O)c(cc1)ccc1N(c2ccc(cc2)OC)c3ccc(cc3)C(=O)/C(C)=N/OC(=O)C,12.67022583546552,-0.6183428911330788,12.67022583546552,0.039585297812601006,0.14782019676483577,529.5490000000003,502.3330000000004,529.184900204,200,0,0.33148632148638973,-0.4967658832525265,0.4967658832525265,0.33148632148638973,0.5641025641025641,0.8974358974358975,1.205128205128205,16.669262321452816,10.049758033344116,2.170562798221684,-2.2561706006868656,2.35258931100775,-2.140750682689682,6.452140019723479,-0.141383655921711,1.95686214130532,1337.7127707715608,28.526368779636442,22.12758205002243,22.12758205002243,18.599463205922564,11.784401282645145,11.784401282645145,8.304563843661832,8.304563843661832,5.385479349107435,5.385479349107435,3.468429290797045,3.468429290797045,-5.119999999999999,320095207.2848322,28.45130233442579,12.908453927850957,7.448429470854666,225.00523451956306,19.311949852123792,17.17288183882531,0.0,11.566489892729878,0.0,11.938610575903699,9.589074368143644,9.589074368143644,0.0,0.0,10.31142545350108,86.64387922092058,42.03653620682593,7.109797541277533,33.590188857560605,51.99062929822566,0.0,0.0,10.31142545350108,27.694948798762496,12.009707272128011,83.92330780493333,0.0,5.749511833283905,9.636772684650527,17.062158824050687,5.749511833283905,0.0,42.03826801545251,19.26425153561691,0.0,48.41092615030013,83.10783027504041,0.0,0.0,0.0,123.93,11.938610575903699,19.178148736287287,0.0,22.989859898271284,16.876414816677897,17.062158824050687,27.694948798762496,55.64073408897041,29.165378004696915,19.986602620974345,4.736862953800049,5.279982156884629,0.0,58.37253906078814,7.1174738597703175,3.0798557722898874,-1.31485939744988,21.06172851105904,0.0,5.322189951073472,1.58109008558439,0.1724137931034483,39,0,10,0,0,0,3,0,3,10,0,10,10,0,0,0,3,5.408400000000006,146.0879999999998,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.73255255000407
154,CC(=O)O/N=C(\C)C(=O)c(cc1)c(c2c13)cccc2CC3,12.492089947089948,-0.5392975770555137,12.492089947089948,0.17027777777777753,0.37585417782760744,281.3110000000001,266.191,281.10519334,106,0,0.3314863215030405,-0.3182199865758131,0.3314863215030405,0.3182199865758131,1.0476190476190477,1.7619047619047619,2.4761904761904763,16.665638199154852,9.960743982525358,2.197385255069012,-2.0742265358906606,2.3250261183242946,-2.1224125307610286,6.467016970943598,-0.14042847451797116,2.078929297843608,779.7169567201134,14.982763184195939,11.972923375212774,11.972923375212774,10.075387400469408,6.880360738846629,6.880360738846629,5.20063399272727,5.20063399272727,3.7612595931151387,3.7612595931151387,2.8139226925663037,2.8139226925663037,-2.489999999999999,85373.1200398449,13.491100893571794,5.12738439535651,2.330920877598315,121.94778171341171,4.8375885837366335,5.711685002770702,0.0,5.783244946364939,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,35.48754806905859,41.66473185786623,12.487188691387619,0.0,14.426662951880278,28.236683666017083,0.0,0.0,5.15571272675054,26.689117645233267,0.0,47.02218981739904,0.0,0.0,0.0,0.0,0.0,0.0,17.46423523708749,22.473769013660476,0.0,35.33236605854405,35.48754806905859,0.0,10.772448428929591,0.0,55.73,5.969305287951849,9.589074368143644,0.0,11.494929949135642,5.563451491696996,18.227867460316816,23.43686439754941,6.923737199690624,24.26546827384644,16.059668378948782,0.0,0.0,0.0,27.815082380225327,5.717710747879399,3.3409793083900228,-0.7551772066851432,9.877034298657223,2.0373734354470283,2.8003303694194748,0.0,0.23529411764705882,21,0,4,1,0,1,2,0,2,4,0,4,3,0,0,0,3,3.060100000000001,80.56150000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.111066389963554
155,CC(=O)O\N=C(C)\C(=O)c(cc1)cc(c12)nc(n2CCCC)-c3ccccc3,12.57795791545115,-0.5650257293360712,12.57795791545115,0.11411896419878031,0.26047223940436104,377.4440000000002,354.26000000000016,377.173941596,144,0,0.33148632148649926,-0.32397509918407646,0.33148632148649926,0.32397509918407646,1.1071428571428572,1.8571428571428572,2.5357142857142856,16.665650918377743,10.073470006410796,2.1619280169327566,-2.084360342354457,2.260624935997617,-2.115326422946263,6.448707254760429,-0.14043019981007748,2.0342706401139807,1035.8665263802363,20.095647359318296,16.306508154968117,16.306508154968117,13.507239053047547,9.335032631719676,9.335032631719676,6.598810629117813,6.598810629117813,4.417419065889977,4.417419065889977,3.004291168240843,3.004291168240843,-3.279999999999999,2488212.387196641,19.480716590770555,8.605735041591279,4.166481704465167,163.37937119035428,9.404688231527988,11.536089500770629,0.0,5.783244946364939,0.0,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,48.832106891675224,31.54366002800146,24.59539658899719,11.033401435232523,14.426662951880278,28.497636672320013,0.0,9.551078168738563,5.15571272675054,40.15761125083647,0.0,54.09438803938988,0.0,11.387855989696924,0.0,0.0,0.0,0.0,27.015313405826053,16.17688217372103,0.0,43.97084352069271,53.68664927444342,0.0,22.421257424929443,0.0,73.55000000000001,5.969305287951849,9.589074368143644,0.0,11.494929949135642,5.563451491696996,41.80765707669404,13.847474399381248,12.13273413692322,36.39820241076966,21.484138157969152,4.9839785209472085,2.1966571833049104,0.0,32.833496860159364,3.582852039167876,3.3460257732186856,0.024298646100768595,15.457882025098387,2.1214353234591674,5.770685482824177,0.0,0.2727272727272727,28,0,6,0,0,0,2,1,3,6,0,6,7,0,0,0,3,4.625100000000004,109.28250000000001,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.20895827014111
