,Smiles,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BertzCT,Chi0,Chi0n,Chi0v,Chi1n,Chi2v,Chi3n,Chi3v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NOCount,NumAliphaticRings,NumAromaticCarbocycles,MolLogP,fr_amide,fr_benzene,fr_ketone,fr_ketone_Topliss,BDE
66,O=C(Nc1c(Cl)cccc1Cl)ON=C1CCCCC1,-0.68696901,11.60185083,0.333034717,0.626016127,287.061,102,0.437426475,-0.297846671,0.437426475,0.297846671,1.157894737,1.789473684,2.421052632,35.49683562,9.988880469,2.117772178,-2.112990505,2.293665336,-2.13557266,6.391808911,0.165340119,475.166626,13.66492594,10.28722384,11.79908173,6.143517464,5.13297854,2.878192274,3.508133062,-1.26,22528.14023,14.15550442,6.775877083,4.112145684,0,0,10.15437719,4.794537184,40.8447812,37.81602063,0,21.4443379,9.632125768,40.69419113,0,32.10410811,28.24436783,10.48192346,23.20187978,11.80492507,4.837588584,32.10410811,23.35481393,50.69,6.093240071,4.794537184,0,15.7326529,6.420821623,18.19910121,0,10.47250133,0,16.4179106,7.05553015,1.255863935,0,4.96784606,4.494592687,0,0,0.384615385,4,1,1,4.862,1,1,0,0,38.24547948
67,CC(C)=NOC(=O)Nc1c(C)cccc1C,-0.570740741,11.38092971,0.570740741,0.47223363,204.144,86,0.437348749,-0.297868597,0.437348749,0.297868597,1.25,1.8125,2.3125,16.67701589,10.1049945,2.069847767,-2.089482017,2.188709491,-2.127948455,5.873160306,0.166031244,400.7769789,12.12939203,9.995760984,9.995760984,5.05844621,3.809054087,2.019316375,2.019316375,-1.84,2984.866217,12.23062147,5.300685405,3.382444174,0,0,10.15437719,4.794537184,23.35481393,38.82185178,5.687386275,5.711685003,9.632125768,17.49231135,0,27.6949488,29.32600419,10.48192346,0,11.80492507,4.837588584,24.97437738,23.35481393,50.69,6.093240071,4.794537184,0,5.711685003,0,13.8474744,32.0465756,15.31008991,0,16.03621788,6.250220616,3.455010813,0,5.795067135,-0.570740741,7.367557634,0,0.333333333,4,0,1,3.24774,1,1,0,0,41.39118711
68,Cc1ccc(C(=O)ON=C2CCCCCCCCCCC2)cc1,-0.357762608,12.04651448,0.357762608,0.509798025,286.225,126,0.36521558,-0.312872796,0.36521558,0.312872796,0.826086957,1.304347826,1.826086957,16.66636586,9.999512084,2.0845193,-2.086308478,2.156858011,-2.057123012,5.904624268,0.051381918,490.877888,16.33021636,14.35128585,14.35128585,9.09290326,6.58426535,4.475637023,4.475637023,-1.64,168781.068,17.70978127,10.19427379,6.978643599,4.837588584,0,0,4.794537184,67.79764972,44.73975783,0,11.27513649,9.632125768,11.68099029,0,77.55277505,35.39237126,0,0,11.68099029,4.837588584,86.55047802,29.421181,38.66,0,4.794537184,5.969305288,5.563451492,44.94575136,12.13273414,19.05647134,5.155712727,0,17.22733962,4.177034911,2.741962569,-0.357762608,7.413798014,13.46408074,2.000213421,0,0.6,3,1,1,5.81252,0,1,0,0,42.95180448
69,O=C(Nc1cccc(Br)c1)ON=C1CCCCC1,-0.54983938,11.51068429,0.54983938,0.653074733,296.059,96,0.437331139,-0.297847804,0.437331139,0.297847804,1.277777778,2.055555556,2.777777778,79.91873109,9.988880597,2.087289502,-2.106938509,2.16583415,-2.129147998,9.103011724,0.165339442,452.0593956,12.79468245,9.986609632,11.57260617,6.031885497,5.14794248,2.759385071,3.252636709,-1.36,14683.03976,13.08066001,6.539823946,4.143179753,0,0,10.15437719,4.794537184,33.57284532,43.8823877,10.16010579,5.711685003,9.632125768,33.42225525,0,32.10410811,28.73818779,10.48192346,15.9299439,11.80492507,4.837588584,32.10410811,33.89390052,50.69,6.093240071,4.794537184,0,5.687386275,6.420821623,12.13273414,12.13273414,26.40244523,0.901753975,16.3585934,6.518684217,1.656353143,0,7.319718175,4.827618703,0,0,0.384615385,4,1,1,4.3177,1,1,0,0,39.64043421
70,CC(C)=NOC(=O)Nc1ccc(Cl)cc1C,-0.618868103,11.28064909,0.618868103,0.487909105,227.586,86,0.437339488,-0.29786871,0.437339488,0.29786871,1.4375,2.125,2.6875,35.49569115,10.18239359,2.050329083,-2.060464538,2.190608115,-2.116999443,6.303006461,0.166054621,425.9927811,12.12939203,9.373725457,10.1296544,4.741445382,3.937924334,1.736312899,1.971410002,-1.55,2886.372719,12.51920415,5.510890425,3.902956403,0,0,10.15437719,4.794537184,16.75665262,44.5337643,10.71001959,5.711685003,9.632125768,29.09325124,0,20.7712116,28.78518601,10.48192346,11.60093989,11.80492507,4.837588584,19.41092589,23.35481393,50.69,6.093240071,4.794537184,0,16.42170459,0,32.0465756,6.9237372,15.31008991,0,15.87819137,6.736263997,2.183318689,0,5.158193185,-0.618868103,5.31693714,0,0.272727273,4,0,1,3.59272,1,1,0,0,42.84701031
71,CC(C)=NOC(=O)Nc1cc(C(F)(F)F)ccc1Cl,-4.524719138,12.4820303,0.039675926,0.501995461,284.58,104,0.437379847,-0.297868232,0.437379847,0.297868232,1.368421053,2,2.526315789,35.49569162,10.16741462,2.306995983,-2.101370049,2.33296345,-2.129105994,6.332075462,-0.137096761,511.1520288,14.62939203,10.00761888,10.76354782,5.058392092,4.141829923,1.841547727,2.171135948,-1.76,9390.201129,15.29800464,5.920757282,4.782757287,0,0,10.15437719,4.794537184,16.75665262,32.0465756,0,21.98515608,22.80337091,29.09325124,0,20.02377292,28.78518601,23.6531686,11.60093989,11.80492507,11.0138871,19.41092589,23.35481393,50.69,17.83299008,17.96578233,10.71001959,11.77805207,0,13.8474744,0,15.31008991,37.44609091,15.63568303,5.399023172,-0.654527484,0,2.563126785,-5.550252018,3.175661256,0,0.272727273,4,0,1,4.3031,1,1,0,0,44.58082044
72,O=C(Nc1cc(Cl)ccc1Cl)ON=C1CCCCC1,-0.664592467,11.57648676,0.3950643,0.626016127,287.061,102,0.437380781,-0.297847213,0.437380781,0.297847213,1.210526316,1.947368421,2.684210526,35.49678745,9.98888051,2.1023035,-2.110136646,2.250982327,-2.132656801,6.35182967,0.165341291,495.416626,13.66492594,10.28722384,11.79908173,6.1375344,5.189723732,2.853506164,3.418191488,-1.26,22029.54905,14.15550442,6.775877083,4.403285986,0,0,10.15437719,4.794537184,34.77841413,43.8823877,5.022633314,16.42170459,9.632125768,40.69419113,0,32.10410811,28.24436783,10.48192346,23.20187978,11.80492507,4.837588584,32.10410811,23.35481393,50.69,6.093240071,4.794537184,0,15.7326529,6.420821623,18.19910121,0,10.47250133,0,16.39297611,7.245494579,1.334816529,0,4.799690146,4.53740045,0,0,0.384615385,4,1,1,4.862,1,1,0,0,40.34638296
73,CCc1cccc(CC)c1NC(=O)ON=C(C)C,-0.549259259,11.61278912,0.549259259,0.500853715,228.166,98,0.437349079,-0.297868595,0.437349079,0.297868595,1.222222222,1.777777778,2.222222222,16.67702126,10.03254813,2.101121548,-2.124830072,2.221871106,-2.140371228,5.875304077,0.166021362,426.8572555,13.5436056,11.40997455,11.40997455,6.179766553,4.20061228,2.537040374,2.537040374,-1.84,9127.929936,14.22188119,6.788821366,3.873947746,0,0,10.15437719,4.794537184,37.20228833,37.81602063,0,11.39907128,9.632125768,17.49231135,0,40.53659204,29.32600419,10.48192346,0,11.80492507,17.67923183,38.82185178,23.35481393,50.69,6.093240071,4.794537184,0,5.711685003,0,13.8474744,18.19910121,24.31997573,0,16.35707955,6.404378779,3.743609064,0,6.008678246,1.172023967,7.647563723,0,0.428571429,4,0,1,3.7557,1,1,0,0,41.26756764
74,CC(C)=NOC(=O)Nc1c(C(C)C)cccc1C(C)C,-0.554444444,11.82613001,0.319826415,0.483909176,252.188,110,0.437349411,-0.297868593,0.437349411,0.297868593,1.1,1.6,2,16.67702722,9.925911032,2.159704702,-2.18820369,2.318886149,-2.151696391,5.878784571,0.166009606,474.9483782,15.28409257,13.15046152,13.15046152,6.945197556,5.663113362,2.911125202,2.911125202,-1.84,18052.67892,16.21506608,7.079111012,4.367819871,0,0,10.15437719,4.794537184,51.04976273,36.81018948,0,11.39907128,9.632125768,17.49231135,0,53.37823529,29.32600419,10.48192346,0,11.80492507,4.837588584,64.50513827,23.35481393,50.69,6.093240071,4.794537184,0,17.5474971,0,13.8474744,18.19910121,38.16745013,0,16.6409042,6.503264834,3.739383241,0.63965283,6.07988195,-0.554444444,11.95135739,0,0.5,4,0,1,4.8777,1,1,0,0,42.53702037
75,CC(C)=NOC(=O)Nc1cc(C)ccc1C,-0.574166667,11.34000756,0.574166667,0.47223363,204.144,86,0.437339631,-0.29786871,0.437339631,0.29786871,1.3125,2,2.625,16.6770081,10.12450769,2.048728591,-2.068570593,2.158770524,-2.119126413,5.864816844,0.166054901,421.0269789,12.12939203,9.995760984,9.995760984,5.052463146,3.860620933,1.940933132,1.940933132,-1.84,2918.649689,12.23062147,5.300685405,3.726326531,0,0,10.15437719,4.794537184,17.28844686,44.88821885,5.687386275,5.711685003,9.632125768,17.49231135,0,27.6949488,29.32600419,10.48192346,0,11.80492507,4.837588584,24.97437738,23.35481393,50.69,6.093240071,4.794537184,0,5.711685003,0,13.8474744,32.0465756,15.31008991,0,15.98016723,6.215527211,3.500827454,0,5.818041908,-0.574166667,7.392936193,0,0.333333333,4,0,1,3.24774,1,1,0,0,41.99422422
76,COc1ccc(OC)c(NC(=O)ON=C(C)C)c1,-0.691895314,11.44789446,0.449820484,0.507813773,236.142,98,0.437452451,-0.496682844,0.496682844,0.437452451,1.222222222,1.944444444,2.5,16.67728134,10.24951589,2.093535097,-2.099234724,2.283699718,-2.118596502,5.876602253,0.165952754,453.3906744,13.5436056,10.81225756,10.81225756,5.277208017,3.608459283,1.954505057,1.954505057,-2.24,8962.506423,13.82345178,6.484381035,3.968504801,9.473725908,11.49902367,10.15437719,4.794537184,5.155712727,25.98020854,6.066367068,25.61866636,19.10585168,17.49231135,0,13.8474744,18.19910121,10.48192346,0,26.02452016,4.837588584,13.8474744,23.35481393,69.15,6.093240071,4.794537184,0,22.89809494,14.21959508,32.0465756,0,15.31008991,10.16853652,16.06982497,6.069587034,1.091262361,1.102984589,5.036791908,-0.691895314,3.44327108,3.04297018,0.333333333,6,0,1,2.6481,1,1,0,0,42.40336074
77,COc1c(Cl)cccc1NC(=O)ON=C(C)C,-0.702067901,11.35729781,0.378070988,0.512801074,243.585,92,0.43745117,-0.492999943,0.492999943,0.43745117,1.411764706,2.117647059,2.705882353,35.4956915,10.26910791,2.104757643,-2.093551436,2.318560155,-2.117860561,6.321993859,0.165960483,442.3427258,12.83649881,9.781973747,10.53790269,4.859800882,3.770089865,1.718969379,2.01660033,-1.75,5131.524736,13.31557377,6.100937357,3.955861949,4.736862954,0,10.15437719,4.794537184,22.82301969,25.98020854,0,23.53150213,14.36898872,29.09325124,0,13.8474744,23.22173452,10.48192346,11.60093989,18.91472261,4.837588584,13.8474744,23.35481393,59.92,6.093240071,4.794537184,0,22.17121642,7.109797541,32.0465756,0,15.31008991,5.064544359,15.94331916,6.412575481,1.062190002,0.378070988,4.994585118,-0.702067901,3.431048858,1.464355684,0.272727273,5,0,1,3.2929,1,1,0,0,43.29003237
78,CC(C)=NOC(=O)Nc1cc(Cl)ccc1C,-0.632808642,11.29692366,0.551919774,0.487909105,227.586,86,0.437340284,-0.297868706,0.437340284,0.297868706,1.4375,2.125,2.75,35.49569115,10.18261932,2.053988679,-2.062023316,2.196608871,-2.117519207,6.304978394,0.166055881,425.9927811,12.12939203,9.373725457,10.1296544,4.741445382,3.937924334,1.747477449,1.982574552,-1.55,2918.649689,12.51920415,5.510890425,3.902956403,0,0,10.15437719,4.794537184,22.82301969,38.46739723,10.71001959,5.711685003,9.632125768,29.09325124,0,20.7712116,28.78518601,10.48192346,11.60093989,11.80492507,4.837588584,19.41092589,23.35481393,50.69,6.093240071,4.794537184,0,16.42170459,0,25.98020854,12.99010427,15.31008991,0,15.89399943,6.650016429,2.178677914,0,5.216961661,-0.632808642,5.329475571,0,0.272727273,4,0,1,3.59272,1,1,0,0,43.25112675
79,Cc1cccc(NC(=O)ON=C2CCCCC2)c1C,-0.521506047,11.67821263,0.521506047,0.640490098,240.177,102,0.437339951,-0.297847694,0.437339951,0.297847694,1.210526316,1.947368421,2.684210526,16.6771207,9.988876678,2.09822186,-2.116464774,2.183328616,-2.138807527,5.880623315,0.165317164,486.9189834,13.66492594,11.53129489,11.53129489,6.765552991,4.969390862,3.529728231,3.529728231,-1.84,22844.22322,13.58839954,6.36276523,3.810595268,0,0,10.15437719,4.794537184,23.70926849,56.72403094,5.687386275,5.711685003,9.632125768,17.49231135,0,45.95158251,29.32600419,10.48192346,0,11.80492507,4.837588584,43.2310111,23.35481393,50.69,6.093240071,4.794537184,0,0,6.420821623,0,32.0465756,10.47250133,0,16.59642786,6.658357426,3.942011176,0,5.774227183,4.884059607,3.978250079,0,0.466666667,4,1,1,4.17204,1,1,0,0,37.61232189
80,COc1ccc(OC)c(NC(=O)ON=C2CCCCC2)c1,-0.639234694,11.78609954,0.477494594,0.680039257,272.175,114,0.43745277,-0.496682844,0.496682844,0.43745277,1.142857143,1.904761905,2.571428571,16.67739531,9.988880052,2.116463723,-2.121842053,2.285235947,-2.1369578,5.888156596,0.165215922,520.4049444,15.0791395,12.34779147,12.34779147,6.984314798,4.788133625,3.331743895,3.331743895,-2.24,66303.28077,15.15461391,7.517947224,4.373150264,9.473725908,11.49902367,10.15437719,4.794537184,11.57653435,37.81602063,6.066367068,25.61866636,19.10585168,17.49231135,0,32.10410811,18.19910121,10.48192346,0,26.02452016,4.837588584,32.10410811,23.35481393,69.15,6.093240071,4.794537184,0,17.18640994,13.53061916,25.30889875,0,10.47250133,10.29435787,16.6860856,6.512417249,1.416390175,1.141447905,5.117977183,4.581783001,0,3.082874353,0.466666667,6,1,1,3.5724,1,1,0,0,38.90122743
81,CCc1cccc(C)c1NC(=O)ON=C1CCCCC1,-0.50733938,11.83506448,0.50733938,0.65462982,252.188,108,0.437349234,-0.29784758,0.437349234,0.29784758,1.3,2.05,2.75,16.67713113,9.988872434,2.112153917,-2.128729561,2.211161381,-2.148717701,5.886485795,0.165288844,501.1983782,14.37203272,12.23840167,12.23840167,7.326213163,5.184507526,3.655417213,3.655417213,-1.84,39049.50082,14.56664049,7.079111012,3.825118211,0,0,10.15437719,4.794537184,36.69937275,50.1547483,0,11.39907128,9.632125768,17.49231135,0,52.37240414,29.32600419,10.48192346,0,11.80492507,11.25841021,50.1547483,23.35481393,50.69,6.093240071,4.794537184,0,0,6.420821623,0,25.12283841,17.39623853,0,16.81290934,6.770129913,3.967251538,0,5.976565196,5.769430967,4.037046375,0,0.5,4,1,1,4.42602,1,1,0,0,39.98744724
82,CC(C)=NOC(=O)Nc1c(C)cccc1Cl,-0.655185185,11.32228773,0.466805556,0.487909105,227.586,86,0.437388953,-0.297868119,0.437388953,0.297868119,1.4375,2.125,2.6875,35.49569141,10.18129987,2.082341849,-2.076306235,2.246632495,-2.121834975,6.333831203,0.166054723,405.7427811,12.12939203,9.373725457,10.1296544,4.747428446,3.881179142,1.760134906,2.0751053,-1.55,2984.866217,12.51920415,5.510890425,3.547527181,0,0,10.15437719,4.794537184,28.88938675,32.40103016,0,16.42170459,9.632125768,29.09325124,0,20.7712116,28.78518601,10.48192346,11.60093989,11.80492507,4.837588584,19.41092589,23.35481393,50.69,6.093240071,4.794537184,0,16.42170459,0,19.91384147,19.05647134,15.31008991,0,15.91893393,6.541997827,2.060929023,0,5.344110345,-0.655185185,5.303455338,0,0.272727273,4,0,1,3.59272,1,1,0,0,39.22753263
83,CC(C)=NOC(=O)Nc1c(Cl)cccc1Cl,-0.73962963,11.26364575,0.305360607,0.497664618,251.028,86,0.437426156,-0.297867687,0.437426156,0.297867687,1.3125,1.875,2.375,35.49683531,10.29728385,2.095083214,-2.063276624,2.292255983,-2.115986164,6.391776214,0.166077785,408.577248,12.12939203,8.75168993,10.26354782,4.436410683,3.953304198,1.500953436,2.130894225,-1.26,2984.866217,12.80784261,5.723099442,3.715237163,0,0,10.15437719,4.794537184,34.42395958,25.98020854,0,21.4443379,9.632125768,40.69419113,0,13.8474744,28.24436783,10.48192346,23.20187978,11.80492507,4.837588584,13.8474744,23.35481393,50.69,6.093240071,4.794537184,0,21.4443379,0,32.0465756,0,15.31008991,0,15.80164997,6.569886149,0.930736122,0,4.893153555,-0.73962963,3.408241931,0,0.2,4,0,1,3.9377,1,1,0,0,42.48305451
84,Cc1ncc(COC(=O)c2ccccc2)c(C=NOC(=O)c2ccccc2)c1OC(=O)c1ccccc1,-0.664339118,12.78273776,0.098725225,0.144257175,472.327,184,0.365217806,-0.457136113,0.457136113,0.365217806,0.756756757,1.27027027,1.837837838,16.66597998,10.09464131,2.190430479,-2.138869153,2.258858875,-2.137460976,5.94492626,0.047008577,1421.244048,26.03695866,19.86597829,19.86597829,11.30307738,7.788628421,5.232640003,5.232640003,-5.11,259663108.1,24.99702917,12.03317033,6.51853201,14.31131449,6.606881965,4.983978521,14.38361155,59.75301634,43.32193961,17.32374656,28.59888305,28.69492604,24.12251644,4.983978521,13.53061916,130.7035351,0,0,29.10649496,16.1813335,47.89479701,102.3480623,104.15,17.90791586,14.38361155,17.91984529,27.94773396,12.41144415,97.91924323,0,10.13969125,11.11020198,46.87752379,3.811538902,2.089651086,-1.716298994,25.31924022,2.71095616,1.463853512,0,0.068965517,8,0,3,5.15712,0,3,0,0,43.9194249
85,O=C(Nc1cc(Cl)c(Cl)cc1Cl)ON=C1CCCCC1,-0.705219829,11.62842837,0.27932356,0.439562871,322.514,108,0.437380794,-0.297847213,0.437380794,0.297847213,1.05,1.7,2.4,35.49901606,9.988880493,2.116550964,-2.11225231,2.317950411,-2.133299936,6.436775588,0.16534089,538.6629605,14.53516943,10.58783804,12.85562488,6.243183303,5.689683144,2.935064821,3.969923896,-0.97,32454.12685,15.41943083,7.157031543,4.265479071,0,0,10.15437719,4.794537184,46.37935402,37.81602063,0,26.46697122,9.632125768,52.29513102,0,32.10410811,27.20063408,10.48192346,34.80281967,11.80492507,4.837588584,32.10410811,17.28844686,50.69,6.093240071,4.794537184,5.022633314,15.7326529,18.55355576,0,0,10.47250133,0,16.44217183,7.219176253,1.237542867,0,2.912023703,4.416389557,0,0,0.384615385,4,1,1,5.5154,1,1,0,0,40.84086084
86,O=C(Nc1cccc(Cl)c1)ON=C1CCCCC1,-0.587648022,11.48290651,0.561476197,0.643892832,251.608,96,0.437331337,-0.297847803,0.437331337,0.297847803,1.277777778,2.055555556,2.777777778,35.49569126,9.988880579,2.087507784,-2.1068266,2.162106648,-2.1290429,6.30435705,0.165341653,452.0593956,12.79468245,9.986609632,10.74253858,6.031885497,4.668702731,2.759385071,2.994482174,-1.55,14683.03976,12.89531654,6.400759173,4.035866968,0,0,10.15437719,4.794537184,29.24384131,43.8823877,10.71001959,5.711685003,9.632125768,29.09325124,0,32.10410811,29.28810159,10.48192346,11.60093989,11.80492507,4.837588584,32.10410811,29.421181,50.69,6.093240071,4.794537184,0,10.71001959,6.420821623,24.26546827,0,10.47250133,0,16.30303784,7.004448608,1.554479858,0,6.877735151,4.730637974,0,0,0.384615385,4,1,1,4.2086,1,1,0,0,39.63039405
87,CC1=CC(=O)C(C(C)C)=CC1=NOC(=O)c1ccccc1C,-0.504817649,12.05816437,0.01696264,0.486216132,278.202,114,0.365516611,-0.312193512,0.365516611,0.312193512,1.136363636,1.818181818,2.454545455,16.66642019,9.903633448,2.193835843,-2.141515899,2.193361705,-2.160374889,6.213930208,-0.111337953,708.797383,16.2756564,13.21341035,13.21341035,7.1939799,5.616174371,3.542255431,3.542255431,-2.49,70973.15557,15.89054477,6.516888521,3.392236824,4.837588584,5.711685003,4.794537184,4.794537184,37.20228833,49.12034375,5.57310453,5.563451492,14.42666295,17.46423524,0,27.6949488,58.69062053,0,0,17.46423524,9.632125768,36.69265177,52.71943027,55.73,5.969305288,9.589074368,11.70115099,22.42134555,6.076020107,25.13249144,32.90394574,5.155712727,0,28.98114387,3.918926682,3.165867662,-0.430003146,7.165172304,3.211541478,7.487351155,0,0.277777778,4,1,1,3.61922,0,1,1,0,37.45418937
88,O=C(ON=C1CCCCCCCCCCC1)c1ccc(Cl)cc1,-0.416404583,12.00343058,0.416404583,0.479359508,309.667,126,0.365216997,-0.312872783,0.365216997,0.312872783,0.826086957,1.304347826,1.826086957,35.4956915,9.999518597,2.086494035,-2.085990956,2.160308332,-2.056193999,6.301881826,0.051383227,496.6058272,16.33021636,13.72925032,14.48517927,8.781885497,6.661568751,4.268291847,4.520268163,-1.35,168781.068,17.99540395,10.42929361,7.170183983,4.837588584,0,0,4.794537184,61.70240398,49.94875477,5.022633314,11.27513649,9.632125768,23.28193018,0,70.62903785,34.85155308,0,11.60093989,11.68099029,4.837588584,80.98702653,29.421181,38.66,5.969305288,4.794537184,0,10.58608481,44.94575136,24.26546827,0,5.155712727,0,17.14117182,4.747919579,1.499806468,-0.416404583,6.680773323,13.3017349,0,0,0.578947368,3,1,1,6.1575,0,1,0,0,43.75187973
89,CNC(=O)O/N=C(\C)C(C)SC,-0.539210128,10.57995985,0.272829743,0.416304575,176.156,70,0.432586399,-0.322658205,0.432586399,0.322658205,1.666666667,2.25,2.666666667,32.16649098,10.32301813,2.041594024,-2.050589574,2.06480664,-2.183374062,7.994428599,0.152563696,182.2451893,9.560477932,7.749308736,8.565805317,3.574405229,3.417855129,1.418554486,2.466772783,-0.71,378.4910295,11.29,5.879535771,4.226890617,5.316788604,0,4.837588584,4.794537184,5.155712727,20.10324358,12.29761001,5.711685003,9.632125768,23.56681002,5.316788604,19.09741243,0,4.794537184,11.76188495,30.35830427,4.837588584,13.8474744,5.155712727,50.69,6.093240071,4.794537184,5.24993803,0,7.047671983,11.76188495,20.10324358,15.31008991,0,15.0804691,6.224498063,0.797314815,0,0,1.4365625,3.820255102,1.491255905,0.714285714,4,0,0,1.4698,1,0,0,0,39.81488199
90,CNC(=O)O/N=C(/CS(C)=O)C(C)(C)C,-1.00127488,11.08921777,0.264195011,0.451859281,216.177,88,0.432586727,-0.322658202,0.432586727,0.322658202,1.466666667,2,2.333333333,32.19708869,9.911532587,2.209834431,-2.18966749,2.165364306,-2.273635717,7.845469165,0.151500045,281.5722691,12.06047793,9.787313539,10.60381012,4.531572756,5.569317138,1.648594228,2.328557505,-0.91,1035.248721,14.09,5.846757946,6.218571765,5.316788604,0,9.046487076,4.794537184,25.92692433,0,29.51800068,11.46453861,13.84102426,22.60449412,5.316788604,20.7712116,0,4.794537184,0,35.07011834,15.63715763,20.7712116,5.155712727,67.76,16.89280911,9.003435676,5.414990469,11.46453861,7.047671983,6.255769184,20.7712116,15.31008991,11.08921777,15.39690665,5.998448602,0.339446964,0.306045918,0,0.95821279,5.767570862,0.449706003,0.777777778,5,0,0,1.123,1,0,0,0,40.1543649
91,CC(C)(C)OC(=O)O/N=C(\C#N)c1ccccc1,-0.938721183,11.24943578,0.015239985,0.34791287,232.154,94,0.535221357,-0.426942335,0.535221357,0.426942335,1.277777778,1.888888889,2.388888889,16.79921049,10.13826176,2.175269753,-2.166020125,2.084827946,-2.232963748,6.109035683,-0.006089546,481.1980875,13.59601184,10.50592341,10.50592341,5.356967965,4.473444295,1.75411357,1.75411357,-2.35,7472.543166,13.71389776,5.823540848,4.660128594,4.736862954,11.67027212,4.837588584,4.794537184,35.48754807,20.7712116,5.563451492,0,14.36898872,11.86705063,0,26.37226241,35.89528683,4.794537184,0,17.46810144,9.574451538,26.33466309,35.48754807,71.68,11.75641644,4.794537184,5.711685003,5.563451492,0,45.03667987,12.13558838,9.99330131,4.890829082,15.77923784,12.3895655,-0.072579247,0,10.57555382,-0.938721183,5.126114182,0,0.307692308,5,0,1,2.86598,0,1,0,0,44.43021804
92,C#CCOC(=O)O/N=c1\sc2ccccc2n1CCSCCO,-0.929063307,11.33069645,0.153849416,0.271354436,336.309,122,0.535726859,-0.419490294,0.535726859,0.419490294,1.434782609,2.260869565,3.043478261,32.1665353,10.31904184,2.075979237,-2.0413174,2.169049452,-2.177210058,7.987947167,0.063012234,760.6580286,16.49335306,12.30516749,13.93816065,6.842075035,6.499195408,2.754681253,4.739810406,-1.95,203154.4134,17.40458477,9.247803769,5.026413942,14.41049,0,4.837588584,4.794537184,29.38995433,17.28844686,18.05046362,16.8235026,19.47551612,39.47065709,4.567099648,6.544756406,29.06687093,4.794537184,23.09867083,40.54846381,16.11920794,0,29.421181,73.05,6.15536563,4.794537184,13.21376393,17.09901267,11.33678588,11.76188495,28.83256792,15.81301,7.624212772,16.63299268,12.71132974,1.015222847,3.679054227,7.846245622,4.074029047,0.690402627,0,0.333333333,6,0,1,2.0304,0,1,0,0,48.39796377
93,CCOC(=O)/C(=N\OC(=O)c1ccc(Cl)cc1)c1csc(NC(=O)c2ccc(Cl)cc2)n1,-0.835848241,12.34856387,0.072928005,0.219293741,477.22,164,0.365258441,-0.461114163,0.461114163,0.365258441,1,1.59375,2.1875,35.49678568,10.19255835,2.216916926,-2.039935764,2.189271173,-2.20477353,7.137547344,-0.13462745,1160.938047,23.08721119,16.50310508,18.83145956,9.118997644,7.775891885,3.842223962,5.103897659,-3.27,15780116.01,23.39431022,10.85130577,6.129779467,9.574451538,5.693927995,10.11132579,14.57305289,28.35759251,55.45467375,20.98878089,12.17033346,23.95806309,63.22769945,4.983978521,6.9237372,80.77709692,5.13155848,34.53866566,35.14833579,14.36898872,33.33364255,59.06671204,106.95,17.84579031,14.38361155,28.70750493,15.60871812,29.64553104,31.18920547,0,15.45647985,4.969364249,45.94096784,8.903829439,0.31856394,-2.042963335,12.24972605,0,1.695770483,0,0.095238095,8,0,2,4.8264,1,2,0,0,44.65925919
94,C/C(Cc1ccccc1)=N\OC(=O)Nc1ccccc1,-0.593878076,11.52892448,0.593878076,0.519858635,252.188,102,0.437330543,-0.297846525,0.437330543,0.297846525,1.05,1.65,2.3,16.67705797,10.11017504,2.025905259,-2.032325449,2.056147678,-2.116188323,5.86936118,0.16592345,579.940572,14.20889601,11.24431965,11.24431965,6.34290326,4.358706394,2.60736286,2.60736286,-2.62,41020.47145,13.80341524,7.088225977,4.570087604,0,0,10.15437719,4.794537184,53.68664927,24.61992283,12.1082079,5.711685003,9.632125768,17.49231135,0,13.34455882,66.22712218,10.48192346,0,11.80492507,11.25841021,12.48718869,65.81938341,50.69,6.093240071,4.794537184,0,12.1082079,0,12.13273414,55.45467375,10.47250133,0,16.3467913,6.413030675,2.535779306,0,18.990485,0.058360996,1.822219388,0,0.125,4,0,2,3.8537,1,2,0,0,42.68009265
